0.100598,-0.041040,0.280197,0.026605,-0.055515,0.228467,-0.005540,0.022238,0.079599,0.085536,0.221110,0.032439,0.135062,-0.011091,-0.079412,-0.229843,-0.347719,-0.362770,-0.306588,-0.282506,-0.111026,-0.038936,-0.046452,0.017901,0.015177,0.062038,-0.049205,-0.068862,-0.119630,-0.071177,-0.037701,-0.041705,0.223427,-0.144622,0.581345,-0.321246,-0.220629,0.132041,-0.117420,0.369271,0.334364,0.186339,0.337988,0.147089,0.299309,0.252490,0.135307,0.136142,-0.040289,-0.011408,-0.126919,-0.138617,-0.092813,-0.004370,0.095785,0.334543,0.197408,0.331432,0.190043,0.265706,0.220417,0.214102,0.249576,0.331480,-3.710657,-0.999747,-2.290340,0.216473,-2.094614,-1.802237,-0.679784,-0.747475,-0.118495,-0.225600,-0.619913,-0.288607,-0.565957,-0.285774,-0.333374,-0.422565,-0.424658,-0.611580,-0.562386,-0.727014,-0.800383,-0.800316,-0.768911,-0.706119,-0.367955,-0.701983,-0.560152,-1.046252,-1.039405,-1.046449,-0.828868,-0.602091,-0.550649,-3.135652,-4.168471,-9.239191,-2.830401,0.007786,-0.010945,-0.025526,-0.034016,-0.037944,-0.065789,-0.064552,-0.090343,-0.099293,-0.139526,-0.141480,-0.158369,-0.170882,-0.163926,-0.213431,-0.218712,0.467298,0.477761,2.682000
-0.279948,-0.232667,-0.292761,-0.298168,-0.332925,-0.193000,-0.092066,-0.159558,-0.229527,-0.135485,-0.088884,-0.145203,-0.264003,-0.286693,-0.347786,-0.402937,-0.472540,-0.514620,-0.445932,-0.366513,-0.241533,-0.142040,-0.195169,-0.204769,-0.213606,-0.261601,-0.349009,-0.304538,-0.362342,-0.407537,-0.251173,-0.327140,0.423562,0.294067,0.257757,0.187253,0.195104,0.088781,0.080201,0.032365,0.149527,0.316656,0.350400,0.373973,0.292494,0.258433,0.185095,0.121758,-0.007615,-0.054715,-0.059562,-0.053469,-0.023588,0.058206,0.111159,0.195017,0.221727,0.266691,0.282600,0.351711,0.324075,0.328585,0.344893,0.500225,-3.879556,-0.464028,-0.767848,-0.694875,-0.809931,-0.703180,-0.808602,-0.516488,-0.630464,-0.561860,-0.339930,-0.239202,-0.171105,-0.257725,-0.297267,-0.390814,-0.438835,-0.557887,-0.588063,-0.623512,-0.668566,-0.691619,-0.679993,-0.679420,-0.625127,-0.710850,-0.696115,-0.782153,-0.756566,-0.746824,-0.454867,-0.383386,-0.111360,-3.143233,-4.344583,-9.539338,-2.925314,0.007961,-0.009369,-0.023607,-0.029776,-0.036570,-0.064123,-0.059955,-0.081171,-0.105680,-0.128397,-0.137870,-0.151081,-0.150502,-0.156339,-0.178131,-0.187415,0.476158,0.486571,2.675000
1.143462,1.154341,1.050457,1.029948,0.934533,0.849582,0.787858,0.847719,0.848835,1.002855,0.925436,0.871231,0.885318,0.683940,0.386624,0.391264,0.225059,0.180189,0.073842,0.112145,0.187410,0.268702,0.416438,0.479635,0.702566,0.833566,0.833988,1.013185,1.026499,1.120421,0.701412,1.168800,0.017186,0.220019,-0.148840,-0.110620,-0.023637,-0.083127,-0.171691,-0.134581,-0.048519,0.166677,0.194947,0.214177,0.263183,0.063833,0.011995,-0.031185,-0.078872,-0.009840,-0.029295,-0.113658,-0.200573,-0.373836,0.026013,-0.104137,0.170770,0.157705,0.214630,0.262543,0.151049,0.088605,-0.036678,0.308544,-4.061585,-1.394192,-0.520366,-1.456271,-1.277178,-0.948208,-0.897893,-0.679005,-0.704748,-0.719493,-0.392989,-0.327034,-0.272738,-0.156417,-0.479596,-0.552832,-0.536267,-0.547963,-0.405435,-0.500404,-0.651766,-0.827038,-1.065490,-0.650942,-0.891440,-0.566570,-0.584917,-0.555796,-0.542178,-0.793684,-0.654308,-0.959008,-0.252812,-3.137029,-4.280897,-9.449201,-2.889469,0.007273,-0.011052,-0.025392,-0.034438,-0.037771,-0.068580,-0.064859,-0.091211,-0.105889,-0.133764,-0.150317,-0.160654,-0.169123,-0.177230,-0.215133,-0.218596,0.433571,0.448358,2.677000
0.348447,0.285336,0.357921,0.295605,0.188606,0.284304,0.216188,0.222636,0.077915,0.231067,0.223602,0.253070,0.103514,0.004774,0.011362,-0.122672,-0.186305,-0.295478,-0.208920,-0.200658,-0.061689,0.069350,0.048994,0.064990,0.161408,0.145585,0.086129,0.183195,0.154006,0.027965,0.121752,0.217167,0.280401,0.251177,0.109113,0.060519,0.014496,0.090915,-0.032751,-0.019384,0.055378,0.308427,0.337938,0.304447,0.277844,0.200954,0.266407,0.181395,0.015205,-0.058353,-0.083080,-0.149160,-0.057873,-0.099974,0.136576,0.006586,0.107075,0.280847,0.181484,0.390515,0.608413,-0.124180,0.279109,0.194197,-3.747183,-0.918108,-0.823134,-1.047930,-1.102679,-1.062897,-0.770048,-0.637464,-0.718333,-0.740821,-0.338445,-0.257040,-0.249792,-0.291495,-0.377031,-0.253785,-0.337915,-0.517957,-0.581871,-0.659088,-0.790489,-0.749264,-0.883451,-0.659734,-0.922916,-0.948152,-0.675089,-1.050495,-0.631955,0.116447,-1.595543,-0.549408,-0.808363,-3.138937,-4.278413,-9.456552,-2.891597,0.007772,-0.010043,-0.024523,-0.031213,-0.035879,-0.059799,-0.061263,-0.082081,-0.097587,-0.118530,-0.128602,-0.145501,-0.150872,-0.157629,-0.186172,-0.197397,0.469188,0.478355,2.678000
2.445762,2.338227,2.276335,2.228929,2.008786,1.591042,1.508277,1.548051,1.723976,1.809751,1.703714,1.700824,1.733200,1.441644,1.226261,1.157544,0.925565,0.700384,0.487086,0.500113,0.536461,0.715801,0.847832,1.160299,1.544891,1.751663,1.965320,1.911440,2.034759,2.151198,2.059271,2.297206,-0.476371,-0.355582,-0.495623,-0.457109,-0.477008,-0.474958,-0.484364,-0.477042,-0.334726,-0.241019,-0.136824,-0.134473,-0.159103,-0.229109,-0.192533,-0.286157,-0.341575,-0.422764,-0.467133,-0.486929,-0.606844,-0.531024,-0.552318,-0.453201,-0.335251,-0.412433,-0.261729,-0.357993,-0.516008,-0.456569,-0.272922,-0.107470,-5.071356,-1.270217,-0.889771,-1.196633,-0.953132,-0.837537,-0.996432,-0.665449,-0.808167,-0.604717,-0.511649,-0.273626,-0.353967,-0.347484,-0.386768,-0.356592,-0.469405,-0.557368,-0.645545,-0.723583,-0.750397,-0.895523,-0.812324,-0.931131,-0.709643,-0.625515,-0.728892,-0.450901,-0.995298,-1.302602,-1.028490,-0.370551,-0.225256,-3.133922,-4.301423,-9.443701,-2.898616,0.005596,-0.010223,-0.025435,-0.034905,-0.038082,-0.068066,-0.065130,-0.090838,-0.105557,-0.131733,-0.150796,-0.157015,-0.168680,-0.175362,-0.212507,-0.223362,0.325657,0.348366,2.699000
-1.827839,-1.742264,-1.824926,-1.697827,-1.538937,-1.183800,-1.171894,-1.330119,-1.333499,-1.298304,-1.167535,-1.226287,-1.583586,-1.433993,-1.405636,-1.370546,-1.276827,-1.207613,-0.989470,-0.868294,-0.753367,-0.656446,-0.830675,-0.962955,-1.173091,-1.377639,-1.673908,-1.754377,-1.894782,-2.021389,-1.906221,-1.955187,0.340539,0.374473,0.298000,0.060967,0.075325,0.077048,0.054286,0.129172,0.118090,0.184469,0.299360,0.118275,0.497786,0.324480,0.353129,0.060737,-0.048325,-0.061267,-0.019948,-0.067754,-0.087298,0.040810,0.088428,0.110167,0.149454,0.279790,0.191046,0.319232,0.364814,0.309753,0.391639,0.381415,-1.817621,-0.920081,-0.647109,-0.629865,-1.200456,-1.036328,-0.873858,-0.572276,-0.521578,-0.648599,-0.605420,-0.353260,-0.629758,0.087143,-0.180397,-0.128945,-0.525838,-0.624693,-0.605626,-0.588187,-0.702797,-0.760432,-0.704348,-0.717971,-0.752863,-0.819502,-0.685116,-0.940690,-0.733386,-0.538867,-0.443070,-0.212110,-0.338895,-3.139539,-4.302632,-9.466892,-2.902258,0.002996,-0.011273,-0.025755,-0.034890,-0.038012,-0.066912,-0.064301,-0.091840,-0.106617,-0.135551,-0.152032,-0.165800,-0.170074,-0.174855,-0.204552,-0.221607,0.154660,0.193947,2.648000
-0.008269,0.311088,0.068735,0.143552,0.090420,0.133554,0.121021,0.067857,0.051444,0.191869,0.175968,0.121074,0.132385,-0.025040,-0.077343,-0.245865,-0.261849,-0.300182,-0.264951,-0.282418,-0.112789,0.009588,-0.055683,-0.035998,-0.022349,-0.053995,-0.055751,-0.091354,-0.037400,-0.086840,-0.010202,0.034160,0.129235,0.256665,0.160611,0.219273,0.060199,0.055951,-0.024813,-0.008392,0.072990,0.363574,0.297805,0.319793,0.313539,0.234077,0.239228,0.071775,0.036469,-0.093997,-0.065094,-0.154918,-0.043465,0.069224,0.018130,0.133431,0.203777,0.117469,0.405970,0.379028,0.275732,0.137892,0.222251,0.485780,-3.634757,-1.656039,-0.949602,-1.011366,-0.710365,-0.975661,-0.881741,-0.656839,-0.740458,-0.729609,-0.290852,-0.337955,-0.291080,-0.250839,-0.341056,-0.344191,-0.534001,-0.504291,-0.653639,-0.644613,-0.816462,-0.746004,-0.708353,-0.829080,-0.733735,-0.759577,-1.037422,-0.518759,-0.660046,-0.880223,-0.992188,-0.633789,-0.149415,-3.137631,-4.314039,-9.505073,-2.909411,0.007823,-0.009880,-0.025004,-0.031593,-0.037055,-0.065724,-0.062879,-0.088980,-0.101692,-0.129886,-0.143100,-0.150190,-0.158168,-0.165546,-0.197941,-0.210459,0.470546,0.481760,2.698000
0.847599,0.822768,0.813538,0.755860,0.669923,0.592222,0.557180,0.553432,0.592939,0.714857,0.694613,0.699820,0.640927,0.479248,0.332482,0.274953,0.150032,0.036207,0.000294,0.025994,0.133010,0.250632,0.297822,0.394700,0.552459,0.619710,0.639275,0.720954,0.720873,0.793663,0.674963,0.818294,0.322186,0.305768,0.223276,0.143716,0.112201,0.089953,0.028775,0.055138,0.132241,0.286795,0.362524,0.355884,0.286700,0.264740,0.201895,0.122921,0.015668,-0.036519,-0.061879,-0.044903,0.000953,0.069237,0.101683,0.188822,0.200013,0.269392,0.299874,0.336625,0.309429,0.302352,0.312929,0.448631,-2.246063,-1.130325,-0.985218,-0.985632,-1.087318,-1.027364,-0.912923,-0.653222,-0.686838,-0.688773,-0.492871,-0.317177,-0.282951,-0.357443,-0.368509,-0.436327,-0.498561,-0.573316,-0.609413,-0.678450,-0.713737,-0.731519,-0.732325,-0.771978,-0.719624,-0.850446,-0.828217,-0.898389,-0.954703,-0.923930,-0.637163,-0.551092,-0.346292,-3.145455,-4.347410,-9.555501,-2.926514,0.003062,-0.010557,-0.025248,-0.035032,-0.038007,-0.068739,-0.064120,-0.092907,-0.107144,-0.137541,-0.149178,-0.166609,-0.165985,-0.177231,-0.211568,-0.221730,0.159445,0.196866,2.696000
1.341528,1.159025,1.147729,0.982268,0.952138,0.843725,0.816465,0.805558,0.841988,0.764308,0.804577,0.829961,0.741781,0.540722,0.441220,0.353779,0.137961,0.076886,0.021978,0.111970,0.159972,0.290451,0.315073,0.372947,0.494601,0.563227,0.647695,0.690213,0.701786,0.757904,0.707504,0.814259,-0.128747,-0.120159,-0.186380,-0.197261,-0.130663,-0.225326,-0.286084,-0.209056,0.018886,0.035524,0.004086,0.063108,0.132127,0.180379,0.075668,-0.114181,-0.216596,-0.272526,-0.285285,-0.209519,-0.233296,-0.289082,-0.130067,-0.038762,-0.026670,-0.176062,-0.094805,0.119123,0.055274,0.009071,0.109625,0.241113,-4.849409,-1.014119,-1.026288,-1.191813,-1.298070,-0.916081,-0.963058,-0.699725,-0.737044,-0.536246,-0.586839,-0.545815,-0.416332,-0.316024,-0.207899,-0.332308,-0.567583,-0.670617,-0.718070,-0.770444,-0.690484,-0.737767,-0.846858,-0.752953,-0.726609,-0.886297,-1.205989,-1.047396,-0.659187,-0.802476,-0.721029,-0.459929,-0.198587,-3.126408,-4.312149,-9.436746,-2.913336,0.007195,-0.009151,-0.025179,-0.033064,-0.037309,-0.066800,-0.061645,-0.084940,-0.097632,-0.130662,-0.139291,-0.164797,-0.155938,-0.153027,-0.195583,-0.212255,0.433039,0.441926,2.682000
-1.335651,-1.259689,-1.154254,-1.241837,-1.038791,-0.865753,-0.745650,-0.912459,-1.008958,-0.849781,-0.735627,-0.850847,-0.965916,-0.986361,-0.950901,-0.973673,-0.997717,-0.932415,-0.794866,-0.693929,-0.517461,-0.437768,-0.596081,-0.702295,-0.845820,-0.976125,-1.195371,-1.177002,-1.396279,-1.390173,-1.206458,-1.445250,0.329832,0.389521,0.138589,0.176618,0.237149,0.200059,0.076171,0.117113,0.171844,0.307368,0.352206,0.428457,0.367308,0.270617,0.233731,0.153871,-0.016706,0.020598,0.006177,-0.119326,0.044246,0.068850,0.128464,0.242245,0.211021,0.278583,0.371665,0.276865,0.354293,0.545383,0.104921,0.368115,-2.319907,-1.172629,-0.783658,-1.299877,-1.041640,-0.816744,-0.704045,-0.615855,-0.613449,-0.617152,-0.472310,-0.355620,-0.183888,-0.236558,-0.342087,-0.397086,-0.457488,-0.608155,-0.542322,-0.590459,-0.777258,-0.688228,-0.743854,-0.711187,-0.632474,-0.803486,-0.765209,-0.656044,-1.105527,-0.719548,-0.046110,-0.964202,-0.444455,-3.142230,-4.308939,-9.342921,-2.909293,0.003139,-0.011281,-0.025524,-0.032554,-0.037398,-0.064880,-0.061764,-0.088796,-0.105995,-0.133993,-0.148224,-0.155769,-0.162750,-0.167776,-0.202596,-0.224151,0.163402,0.201730,2.692000
